Analyzer_Comb,Comb_Token,LL_CWE_ID,HL_CWE_ID,Scenario,N_Detected_CVEs,N_All_CVEs
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,611,664,Scenario 1 (S.1-1),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,611,664,Scenario 2 (S.1-2),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,611,664,Scenario 3 (S.2-1),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,611,664,Scenario 4 (S.2-2),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,416,664,Scenario 1 (S.1-1),4,7
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,416,664,Scenario 2 (S.1-2),2,7
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,416,664,Scenario 3 (S.2-1),3,7
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,416,664,Scenario 4 (S.2-2),1,7
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,20,707,Scenario 1 (S.1-1),7,11
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,20,707,Scenario 2 (S.1-2),1,11
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,20,707,Scenario 3 (S.2-1),7,11
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,20,707,Scenario 4 (S.2-2),1,11
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,835,691,Scenario 1 (S.1-1),3,6
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,835,691,Scenario 2 (S.1-2),0,6
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,835,691,Scenario 3 (S.2-1),2,6
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,835,691,Scenario 4 (S.2-2),0,6
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,401,664,Scenario 1 (S.1-1),0,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,401,664,Scenario 2 (S.1-2),0,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,401,664,Scenario 3 (S.2-1),0,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,401,664,Scenario 4 (S.2-2),0,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,131,682,Scenario 1 (S.1-1),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,131,682,Scenario 2 (S.1-2),0,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,131,682,Scenario 3 (S.2-1),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,131,682,Scenario 4 (S.2-2),0,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,772,664,Scenario 1 (S.1-1),1,2
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,772,664,Scenario 2 (S.1-2),0,2
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,772,664,Scenario 3 (S.2-1),1,2
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,772,664,Scenario 4 (S.2-2),0,2
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,119,664,Scenario 1 (S.1-1),21,36
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,119,664,Scenario 2 (S.1-2),19,36
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,119,664,Scenario 3 (S.2-1),19,36
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,119,664,Scenario 4 (S.2-2),15,36
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,190,682,Scenario 1 (S.1-1),14,17
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,190,682,Scenario 2 (S.1-2),4,17
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,190,682,Scenario 3 (S.2-1),12,17
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,190,682,Scenario 4 (S.2-2),4,17
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,664,664,Scenario 1 (S.1-1),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,664,664,Scenario 2 (S.1-2),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,664,664,Scenario 3 (S.2-1),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,664,664,Scenario 4 (S.2-2),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,369,682,Scenario 1 (S.1-1),5,8
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,369,682,Scenario 2 (S.1-2),1,8
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,369,682,Scenario 3 (S.2-1),5,8
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,369,682,Scenario 4 (S.2-2),1,8
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,476,703,Scenario 1 (S.1-1),21,29
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,476,703,Scenario 2 (S.1-2),14,29
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,476,703,Scenario 3 (S.2-1),16,29
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,476,703,Scenario 4 (S.2-2),12,29
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,129,707,Scenario 1 (S.1-1),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,129,707,Scenario 2 (S.1-2),0,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,129,707,Scenario 3 (S.2-1),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,129,707,Scenario 4 (S.2-2),0,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,787,664,Scenario 1 (S.1-1),9,12
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,787,664,Scenario 2 (S.1-2),6,12
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,787,664,Scenario 3 (S.2-1),6,12
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,787,664,Scenario 4 (S.2-2),4,12
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,415,664,Scenario 1 (S.1-1),0,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,415,664,Scenario 2 (S.1-2),0,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,415,664,Scenario 3 (S.2-1),0,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,415,664,Scenario 4 (S.2-2),0,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,617,691,Scenario 1 (S.1-1),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,617,691,Scenario 2 (S.1-2),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,617,691,Scenario 3 (S.2-1),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,617,691,Scenario 4 (S.2-2),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,125,664,Scenario 1 (S.1-1),35,50
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,125,664,Scenario 2 (S.1-2),26,50
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,125,664,Scenario 3 (S.2-1),22,50
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,125,664,Scenario 4 (S.2-2),14,50
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,770,664,Scenario 1 (S.1-1),0,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,770,664,Scenario 2 (S.1-2),0,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,770,664,Scenario 3 (S.2-1),0,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,770,664,Scenario 4 (S.2-2),0,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,189,682,Scenario 1 (S.1-1),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,189,682,Scenario 2 (S.1-2),0,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,189,682,Scenario 3 (S.2-1),1,1
cppcheck-infer-codeql-commsca,CPC-IFR-CQL-CSA,189,682,Scenario 4 (S.2-2),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,399,664,Scenario 1 (S.1-1),1,4
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,399,664,Scenario 2 (S.1-2),1,4
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,399,664,Scenario 3 (S.2-1),1,4
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,399,664,Scenario 4 (S.2-2),1,4
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,681,664,Scenario 1 (S.1-1),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,681,664,Scenario 2 (S.1-2),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,681,664,Scenario 3 (S.2-1),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,681,664,Scenario 4 (S.2-2),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,611,664,Scenario 1 (S.1-1),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,611,664,Scenario 2 (S.1-2),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,611,664,Scenario 3 (S.2-1),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,611,664,Scenario 4 (S.2-2),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,416,664,Scenario 1 (S.1-1),2,7
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,416,664,Scenario 2 (S.1-2),1,7
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,416,664,Scenario 3 (S.2-1),1,7
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,416,664,Scenario 4 (S.2-2),1,7
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,20,707,Scenario 1 (S.1-1),6,11
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,20,707,Scenario 2 (S.1-2),1,11
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,20,707,Scenario 3 (S.2-1),6,11
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,20,707,Scenario 4 (S.2-2),1,11
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,835,691,Scenario 1 (S.1-1),3,6
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,835,691,Scenario 2 (S.1-2),0,6
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,835,691,Scenario 3 (S.2-1),2,6
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,835,691,Scenario 4 (S.2-2),0,6
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,401,664,Scenario 1 (S.1-1),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,401,664,Scenario 2 (S.1-2),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,401,664,Scenario 3 (S.2-1),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,401,664,Scenario 4 (S.2-2),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,131,682,Scenario 1 (S.1-1),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,131,682,Scenario 2 (S.1-2),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,131,682,Scenario 3 (S.2-1),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,131,682,Scenario 4 (S.2-2),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,772,664,Scenario 1 (S.1-1),1,2
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,772,664,Scenario 2 (S.1-2),0,2
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,772,664,Scenario 3 (S.2-1),1,2
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,772,664,Scenario 4 (S.2-2),0,2
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,119,664,Scenario 1 (S.1-1),18,36
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,119,664,Scenario 2 (S.1-2),17,36
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,119,664,Scenario 3 (S.2-1),13,36
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,119,664,Scenario 4 (S.2-2),12,36
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,190,682,Scenario 1 (S.1-1),14,17
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,190,682,Scenario 2 (S.1-2),4,17
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,190,682,Scenario 3 (S.2-1),12,17
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,190,682,Scenario 4 (S.2-2),4,17
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,664,664,Scenario 1 (S.1-1),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,664,664,Scenario 2 (S.1-2),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,664,664,Scenario 3 (S.2-1),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,664,664,Scenario 4 (S.2-2),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,369,682,Scenario 1 (S.1-1),4,8
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,369,682,Scenario 2 (S.1-2),1,8
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,369,682,Scenario 3 (S.2-1),4,8
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,369,682,Scenario 4 (S.2-2),1,8
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,476,703,Scenario 1 (S.1-1),19,29
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,476,703,Scenario 2 (S.1-2),10,29
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,476,703,Scenario 3 (S.2-1),14,29
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,476,703,Scenario 4 (S.2-2),8,29
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,129,707,Scenario 1 (S.1-1),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,129,707,Scenario 2 (S.1-2),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,129,707,Scenario 3 (S.2-1),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,129,707,Scenario 4 (S.2-2),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,787,664,Scenario 1 (S.1-1),7,12
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,787,664,Scenario 2 (S.1-2),6,12
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,787,664,Scenario 3 (S.2-1),4,12
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,787,664,Scenario 4 (S.2-2),3,12
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,415,664,Scenario 1 (S.1-1),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,415,664,Scenario 2 (S.1-2),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,415,664,Scenario 3 (S.2-1),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,415,664,Scenario 4 (S.2-2),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,617,691,Scenario 1 (S.1-1),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,617,691,Scenario 2 (S.1-2),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,617,691,Scenario 3 (S.2-1),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,617,691,Scenario 4 (S.2-2),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,125,664,Scenario 1 (S.1-1),33,50
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,125,664,Scenario 2 (S.1-2),25,50
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,125,664,Scenario 3 (S.2-1),20,50
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,125,664,Scenario 4 (S.2-2),13,50
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,770,664,Scenario 1 (S.1-1),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,770,664,Scenario 2 (S.1-2),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,770,664,Scenario 3 (S.2-1),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,770,664,Scenario 4 (S.2-2),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,189,682,Scenario 1 (S.1-1),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,189,682,Scenario 2 (S.1-2),0,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,189,682,Scenario 3 (S.2-1),1,1
cppcheck-infer-codechecker-commsca,CPC-IFR-CCH-CSA,189,682,Scenario 4 (S.2-2),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,399,664,Scenario 1 (S.1-1),2,4
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,399,664,Scenario 2 (S.1-2),1,4
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,399,664,Scenario 3 (S.2-1),2,4
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,399,664,Scenario 4 (S.2-2),1,4
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,681,664,Scenario 1 (S.1-1),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,681,664,Scenario 2 (S.1-2),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,681,664,Scenario 3 (S.2-1),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,681,664,Scenario 4 (S.2-2),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,611,664,Scenario 1 (S.1-1),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,611,664,Scenario 2 (S.1-2),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,611,664,Scenario 3 (S.2-1),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,611,664,Scenario 4 (S.2-2),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,416,664,Scenario 1 (S.1-1),4,7
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,416,664,Scenario 2 (S.1-2),2,7
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,416,664,Scenario 3 (S.2-1),3,7
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,416,664,Scenario 4 (S.2-2),1,7
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,20,707,Scenario 1 (S.1-1),7,11
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,20,707,Scenario 2 (S.1-2),1,11
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,20,707,Scenario 3 (S.2-1),7,11
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,20,707,Scenario 4 (S.2-2),1,11
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,835,691,Scenario 1 (S.1-1),3,6
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,835,691,Scenario 2 (S.1-2),0,6
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,835,691,Scenario 3 (S.2-1),2,6
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,835,691,Scenario 4 (S.2-2),0,6
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,401,664,Scenario 1 (S.1-1),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,401,664,Scenario 2 (S.1-2),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,401,664,Scenario 3 (S.2-1),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,401,664,Scenario 4 (S.2-2),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,131,682,Scenario 1 (S.1-1),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,131,682,Scenario 2 (S.1-2),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,131,682,Scenario 3 (S.2-1),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,131,682,Scenario 4 (S.2-2),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,772,664,Scenario 1 (S.1-1),1,2
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,772,664,Scenario 2 (S.1-2),0,2
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,772,664,Scenario 3 (S.2-1),1,2
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,772,664,Scenario 4 (S.2-2),0,2
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,119,664,Scenario 1 (S.1-1),21,36
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,119,664,Scenario 2 (S.1-2),19,36
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,119,664,Scenario 3 (S.2-1),19,36
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,119,664,Scenario 4 (S.2-2),15,36
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,190,682,Scenario 1 (S.1-1),14,17
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,190,682,Scenario 2 (S.1-2),4,17
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,190,682,Scenario 3 (S.2-1),12,17
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,190,682,Scenario 4 (S.2-2),4,17
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,664,664,Scenario 1 (S.1-1),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,664,664,Scenario 2 (S.1-2),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,664,664,Scenario 3 (S.2-1),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,664,664,Scenario 4 (S.2-2),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,369,682,Scenario 1 (S.1-1),5,8
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,369,682,Scenario 2 (S.1-2),1,8
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,369,682,Scenario 3 (S.2-1),5,8
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,369,682,Scenario 4 (S.2-2),1,8
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,476,703,Scenario 1 (S.1-1),20,29
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,476,703,Scenario 2 (S.1-2),14,29
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,476,703,Scenario 3 (S.2-1),15,29
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,476,703,Scenario 4 (S.2-2),12,29
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,129,707,Scenario 1 (S.1-1),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,129,707,Scenario 2 (S.1-2),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,129,707,Scenario 3 (S.2-1),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,129,707,Scenario 4 (S.2-2),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,787,664,Scenario 1 (S.1-1),9,12
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,787,664,Scenario 2 (S.1-2),6,12
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,787,664,Scenario 3 (S.2-1),6,12
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,787,664,Scenario 4 (S.2-2),4,12
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,415,664,Scenario 1 (S.1-1),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,415,664,Scenario 2 (S.1-2),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,415,664,Scenario 3 (S.2-1),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,415,664,Scenario 4 (S.2-2),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,617,691,Scenario 1 (S.1-1),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,617,691,Scenario 2 (S.1-2),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,617,691,Scenario 3 (S.2-1),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,617,691,Scenario 4 (S.2-2),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,125,664,Scenario 1 (S.1-1),35,50
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,125,664,Scenario 2 (S.1-2),23,50
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,125,664,Scenario 3 (S.2-1),21,50
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,125,664,Scenario 4 (S.2-2),12,50
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,770,664,Scenario 1 (S.1-1),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,770,664,Scenario 2 (S.1-2),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,770,664,Scenario 3 (S.2-1),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,770,664,Scenario 4 (S.2-2),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,189,682,Scenario 1 (S.1-1),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,189,682,Scenario 2 (S.1-2),0,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,189,682,Scenario 3 (S.2-1),1,1
cppcheck-codeql-codechecker-commsca,CPC-CQL-CCH-CSA,189,682,Scenario 4 (S.2-2),0,1
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,399,664,Scenario 1 (S.1-1),2,4
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,399,664,Scenario 2 (S.1-2),1,4
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,399,664,Scenario 3 (S.2-1),2,4
infer-codeql-codechecker-commsca,IFR-CQL-CCH-CSA,399,664,Scenario 4 (S.2-2),1,4
